id;text;polarity
352;Took 300 mg three times daily, doctor wanted to increase but side effects too severe. I could barely function on what was prescribed.;negative
3194;Had a delayed reaction to medication. Really severe effects came on only after two days' treatment. I have had gastric upsets as a response to previous antibiotics (CEFLEX), but never anything like this.;negative
306;apply twice daily but I'd have to wash it off w/in an hour because it burned so badly;negative
3102;I took the same little pill for 21 days and then the placebo pills for another 7 days of the month.;positive
268;Ultram helps control fibro pain without making me sleepy or feeling 'out of it'...there aren't many drugs I can take that I can still function and actually feel well, with Ultram or Tramacet do this for me....only down side expensive, not covered under blue cross;positive
387;Pill once a day at the same time every day avoiding grapefruit juice for at least 4 hours before and after dosing.;positive
968;I was prescribed this because of anxiety and mild depression by my GP but it did not improve my condition and seemed to make my anxiety worse. My anxiety was partly due to my personality and partly due to the fact that I had a mentally ill son which caused me a lot of worry and stress. My GP thought that SSRI's may help and prescribed fluoxetine. This did not help and he changed me to Cipramil which suited me better as it did not make my anxiety worse but it did not really help my anxiety that much so I stopped taking this as well.;negative
2363;I'm using the generic brand to save money. I've been using it for 6 to 7 months and I noticed hair regrowth within the second month.i did not do any research on the side effects and now that I think of it my eractions arn't what they use to be. I'm wondering if I stop using this drug if I will start balding again and the side effects will go away?;positive
1085;having suffered with severe anxiety problems for several years and having tried several other anti depressents my gp prescribed effexor at a 75mg dose, this was then incresed to 150mg and finally 225mg which is ongoing, my anxiety is now much better and i am able to live normally;positive
3700;"This was my Psychiatrist and GP`s last hope of treating my depression with medication, and I was told that I probably would suffer no adverse effects (""very rare"", apparently). However, after telling them at my appointment a month after starting Effexor XR, I was told that dissociative symptoms of PTSD are rarely made worse by effexor.";negative
2685;I want to clarify that except for the HBP I have never had these symptoms prior to taking the medicine.;negative
2554;I would apply the Ziana once a day at night after washing my face with a mild cleanser.;negative
937;I battled a sinus infection with home remedies for two weeks. Finally gave up and went to the doc. He said to try this Levaquin as it may help specifically with the sinus infection. I took the first dosage, felt ill in ten minutes and stayed quite nauseous for two hours. I did eat cottage cheese with it. Next dose I tried eating some biscuit, but that didn't help either. Tried it with protein (meat( third dose, same results. Gave up and went back to doctor, got a zpak.;negative
2584;I guess the treatment details are how I take it. The injections are deep subcutaneous. Because the drug is very hard on tissue, you can't inject into the same area. Upper arms are divided into 6 imaginary sections, abdomen 6 areas, legs 6 areas, and buttocks 6. So inject into first arm area on one arm, then next injection opposite arm, then abdomen, legs, and buttocks. Then you must start over in the first arm, but a different section and then work your way down again. This keeps tissue necrosis from occuring. The injections are every other night, and come in a pre-measured syringe the must be mixed SLOWLY with the powder immediately before injection. MAKE SURE to NOT agitate the sol'n, as it will foam, then you can't get it in the syringe, and then it's useless.;positive
3092;The treatment consisted of taking minocycline for 3 months everyday 2x/day. It was taken with after dinner with a full glass of water. The pills were not large, and easy to swallow.;negative
1425;Well their wasn't much treatment details. You take the pill first thing in the morning and drink a glass of water with it. It is an appetite suppressant. It also gave me more energy as well, giving me more incentive to exercise, work around my house, etc....;positive
4125;Literature says that desire to smoke should cease after 2 weeks. It took about 3 1/2 for me. Chantix effectively helped me quit smoking without horrible withdrawals and side effects. It has been 1 year and 4 months now. I am completely free of cigarettes now. Chantix was the only thing that helped.;positive
4080;noneafter leg brace removed, i simply needed to walk. leg muscles neded to be forced to bend-at the same time the knee was cut to the bone in fall and i couldn't bend. the first 2 weeks i could not walk without crutch and put strain on my other leg & hip causing more pain. my skin seemed to be stuck to the bone and had to be manipulated by hand to break loose-this took several weeks w/ physical therapist and myself doing this.;positive
1687;The severe headache that was caused by the Claritin triggered my trigeminal neuralgia (facial pain)...I wish to GOD I had never heard of this medication...too expensive, didn't work AND caused me severe pain...would like to blow up the factory!!!! Like hmm...can I pay to have some pain? geee..thanks....Stick to Benadryl...I'd rather be sleepy....;negative
3123;I took in the am when nauseated, I would take again if needed but after a while it worked all day for me. I took as little as possible as I am not a big pill taker;positive
2177;Since taking Zyrtec, my bloodpressure rose very high. First i did not recognize this was because of the Zyrtec, but discontinuing the drug brought back normal blood pressure.;negative
1810;After 2 back surgeries doctor tried numerous pain relief options and none seemed to work used physical therapy to strengthen lower back and 1 tablet 80mg twice daily to alleviate pain;positive
1831;i recommend using this birth control with caution although everyones body responds differently to all medications. if you begin to notice negative emotions (even slightly) i recommend you stop using it IMMEDIATELY--because it only gets worse. since i have stopped taking it (4-5 months ago) i have slowly regained the things i had lost..including my boyfriend. just be careful;negative
672;Part of my treatment plan was to undergo an endoscopy to find out what the problem was initially. The doctor who performed the endoscopy prescribed the Zantac. In the first 24 hour period I felt no differently, but the second day I started to feel alot better. At the end of the two weeks period of taking 2x tabs per day I felt completely back to normal. I ceased taking the Zantac after my follow up visit with the doctor but was advised to keep some handy for future use.;positive
802;"In an effort to regulate sleep, during an extended period of insomnia; patient was prescribed Ambien. The medication induced sleep as often as it induced short periods of psychotic behavior and patient was difficult to control by family. Patient would sleep-walk with no memory of it afterwards. Patient was beligerent with family members and appeared severly intoxicated.";negative
460;"3 pills a day for two weeks, symptoms came back, took it 4 more days and then, knowing what would be in store for me if I took it; I found that I could not force myself to take even one more pill.";negative
3586;Applied Differin to skin in the evening, most evenings for several years. Acne was improved after a period of 3-4 months. Treatment contiued for a period of several years.;positive
2373;I started taking Propecia 4 years ago. Initially I took it daily as prescribed. Over about 12 or 13 months I noticed a significant reversal in my male pattern bauldness. Thereafter I slowly reduced the doseage and now only take 1 tablet once per week. My hair has not receded as a result.;positive
2269;in combination with talk therapy, i took 40 mg of Lexapro in the morning because when I took it in the evening, it caused some restlessness. Before Lexapro I took Prozac for a year and found that it caused me to have interrupted sleep cycles so that is why I changed to Lexapro;positive
1246;"I have to confess that I'm confused by this section. There were no real ""details"" associated with my treatment aside from what I've alreay described.";positive
354;Day one I felt negative side effects after taking the second dose. Day two, escalation of side effects, headache, sun sensitivity, foul mood. By day three I felt like a zombie and my head felt like it was going to explode. I could not bare noise, even my husbands voice and my own voice was too loud. I had slept a lot but never waking rested, just extremely sleepy and depressed. I called pharmacist on weekend and was told I was taking too much to start. She explained that with this medicine one needs to start low dose and work up. I reduced the dose but did not have a reduction of side effects. I went off before a week.;negative
482;Reductil gave me a motivational start to healthy eating and decreasing my portion sizes. Because of low sugar levels I always feel hungry and it gave me some relief as I didnt get hungry as often and when I ate, I couldnt eat as much, but I felt satisfied. I felt that the effects of the drug started to ware off after a few months but now I dont take it anymore as I have lost about 5 kilos and want to continue to lose another 5 through healthy controlled eating and exercise. I feel I can control my eating a bit better and realised that the overeating was creating the roller coaster ride, so I think the drug helped me mentally with portion control and now I tell myself as I have created the habbit with better eating habbits.;positive
270;the drug is not to treat hyperhidrosis, but it's its side effects that the drug was being taken for - namely the drying up for hyperhidrosis;negative
895;"I don't know how to answer this question, except to say that I was prescribed Paxil 40 mg to be taken once a day because I couldn't stop crying over a grief issue. It didn't work. We switched to Wellbutrin, which was somewhat better and I took it for a year before stopping. It's been seven years since I went off all drugs and I still have occasional withdrawal symptoms that I call ""brain shocks."" I don't recommend SSRIs to anyone for anything. Oh - and I'm still grieving... sigh...";negative
3147;flu and cold, took one tablets three times a day and found normal within one week;positive
3217;Each single use blister pack of Copaxone contains one prefilled syringe containing 20 mg of Copaxone (glatiramer acetate) which the patient self administers subcutaneously, in the fatty layer of skin, once a day. It is important to rotate injection sites daily.;positive
63;I was prescribed Flexeril (10mg) for a muscle spasm in my neck that was pinching a nerve to my right arm. I took the ten miligrams of Flexeril three times a day for about a month as needed as it was prescribed. Then, as the symptoms lessened to the point where they only bothered me on and off, I took the ten miligrams only once or twice a day depending on how my neck felt for about another month, and finally, during the next month, I only took it when I started to feel like the symptoms might be coming back, which was maybe once or twice a week. Since then, I have not experienced any symptoms, and it has been over a year.;positive
2741;Actonel : 1 pill per week 30 minutes at least before any food / drink intake. Need to stay upright at least 30 minutes.;negative
2067;Treatment started as a very low dose at 500mg/day at the evening meal. Dose was increased by 500mg on the second week and stayed the same for 3 weeks. On week 5 dose was increased by 500mg for another 2 weeks. Another 500mg increase up to 2000mg/day until beginning of the pregnancy.;positive
1612;The first few weeks were horrible with bad break outs, dryness, burning, redness, Peeling, It was a nightmare. Almost gave up on it but my dr would not let me. I then started using a moisteriser right after washing my face and then waited 1/2 hour to 1 hour before the Taz. Symptoms eased up and now my skin is beautiful. This stuff Rocks. Don't give up and keep it off of your lips!;positive
1888;I'm unlucky to have three conditions that affect the attractiveness of my face. I've struggled with acne since youth, and I've also had chronic blepharitis since age 12. I am not heading into my 30's, and I'm beginning to develop rosacea on my upper cheeks, which could be contributing to my blepharitis. Some days, I just don't feel like leaving the house because of how I look. Doxycycline has helped clear up the acne and the rosacea symtoms. However, it wasn't as affective at treating my blepharitis, so I'm not going to try a topical antibiotic, which has worked in the past.;positive
816;i went to my doctor because i was getting only 4 hours of sleep a night for the past 6 days, so he gives me one pill, yes that's right just one 10mg pill. anyways i took it at 10pm and its now 4:30 in the morning and i still cant sleep which is why im here to review this. and i have to been into work by 6am aaaaarrrgh!;negative
3022;I was approximately 44 years old. When fertilizing my garden, the wind kicked up and blew the fertilizer all over me. After washing it off, the skin on my midsection (around the stomach area) began to itch and turn red. Shortly afterwards, blisters appeared and the skin began to be infected. My doctor prescribed Cipro, which not only did not work but caused my lips to be extremely swollen, so swollen that the skin on my lips split in a few places and bled. I could actually easily see my swollen lips by simply casting my eyes downward. I stopped taking the Cipro and reported the condition to my doctor, who was at a loss to explain why the Cipro did not help my skin infection.;negative
2845;to take Montelukast every day. to take clenil (inhaled) 2 puffs 2 times a day to take salbutamol - when needed;negative
2724;I was refered to a pharmacology specialist to see how I could be weaned off such a large dose in order to help control my weight because of the triggering of the carbohydrate cravings for which elavil is well known for. I have partiall been switched to topamax( 150mg hs with 225mg elavil hs) and I almost immediately lost 15lbs);positive
3392;I have had two episodes of thrombophlebitis with deep vein thrombosis diagnosed the first time with a veinogram, and the second time with an ultrasound. I was hospitalized 11 days each time and put on heparin through an IV with complete bedrest. When I was released I had follow up medication of coumadin for 6 months with prothrombin time testing every few days to moniter and adjust the dosages. After that I began developing vericose veins that I had treated with sclerotherapy and infrared venous closure procedures of the saphenous vein for venous insufficiency.;positive
3834;I have been very satisfied with the results of taking lumigan. My eye pressure was in the mid 20's and has dropped to the mid teen's. As an experiment, I stopped taking lumigan for several months and my pressure went back up over 20, so I went back on lumigan and it again dropped to the mid teen's. The preferred range of eye pressure is 10 to 20, with 15 or below considered to be optimal.;positive
1490;At my annual exam the condition of vaginal bacteria was discovered. The doctor prescribed Metrogel which I took for 5 days in the evening at bedtime. The symptoms resumed within 1 day of completing treatment. A re-visit to the doctor resulted in a prescription for Vandazole gel, which did work.;negative
622;after applying the cream over breakout or redness at night before bed there was visible improvement over night, after a week of using the cream the breakouts were gone, skin was healed after 2 weeks.;positive
2260;I took approximately 5mg a day. I visited my doctor on monthly basis, and was in contact with her via phone during first several weeks (my doc was old school... she really cares about her patients). I was placed on this treatment as I was a single mother of two very young children, employed full time, and attending college full time. The stress wasoccasionally overwhelming and my usual source of alleviating stress (exercise) was no longer helping.;negative
3090;I took this medication as prescribed by a dermatologist for 1 week at the 100 mg dose before severe side effects started. Side effects disappeared by 3 days after discontinuation.;negative
2937;the doctor described a dose of 8 every day for a week, 6 for a week , 4 for a week , 2 for a week I was suppose to take them because I suffered from tendonitis , it turned to be a wrong diagnostic as the problem came from my back;negative
3157;Following the steroids, I am going to have endoscopic sinus surgery to treat the blockages in my sinus passages.;positive
3983;I elected to stop taking Fosamax because of side effects (above). My physician is concerned and wants me to try a different osteoporosis medication, but I am afraid to take anything like that again. I have elected to self medicate with liquid calcium citrate/magnesium formula, and other vitamin and mineral therapy.;negative
1806;I take the Oxycontin three times a day - morning, lunch and dinner. It is recommended to take on a full stomach, though I've never noticed an issue when I haven't. If I take my regular dose one to two hours after it's due, my back pain is very severe, so I know it's working.;positive
1952;Treatment details? I guess you are asking for how often, etc.? I am on ongoing therapy. I take one in the morning and one in the evening. I try to keep my dosage schedule very precise because I pretty quickly show signs of withdrawal if I miss any. It has allowed me to start physical therapy, which was previously unavailable because of the pain. I feel much better but this is an ongoing disease that is not curable only controllable so I don't know what the future holds and if the treatment will change...;positive
3497;Treatment for migraine when otc's, or prescription level ibuprophen (800 mg) are not effective. Used for moderate migraine if it lasts a few days, or when pain reaches 8 to 10/10.;positive
550;apply ointment to areas of skin before bed - use sparingly a small dab rubbed into the scales works wonders;positive
2658;I was prescribed diclofenac for a badly herniated disc in my lower back. When I went in to the doctors office I could barely walk. He prescribed me diclofenac to be taken 50mg a dose two to three times a day for inflammation. I took it for about 2 weeks. I noticed a difference in the inflammation with the first dose. It worked great for me.;positive
2825;"I took 2 100 mg of the Wellbutrin, 20mg of Ritalin and a 10 mg of a beta blocker (I can't remember the name) in the morning. Then at 3 I took the other 200 mg of the Wellbutrin; at night I took the Serzone (before it was yanked from the market) and the Trazodone. I took a drug holiday from the Ritalin over the weekend, but over the years I eventually increased the dosage to 35mg of Ritalin in the morning.";positive
2523;I do not reccomend this med because it took 4 hours for a respose HOWEVER it makes the pain somewhat disappear.;negative
2380;Taken first thing with glass of water and no food for 30 minutes. Doctor did not see the connection between cough and Synthroid,(chest Xray came back fine) however as it did bother my stomach briefly at time of dosing, I decided it might be affecting the stomach lining. Recently towards late afternoon or before retiring will take Tagamet or some generic stomach med. I DO NOT experience heartburn, however, this routine seems to reduce the embarrassing cough significantly. This was my own resolution after trying many allergy medicines once or twice which did not stop the cough at all. Was also given sample of Advair which I did not use due to negative side effects I read about on internet before using. I am seeking a more natural and effective solution to replace the Synthroid with something that will treat source of low thyroid as well as the symptoms.;positive
1176;Doctor suggested to take Prozac at night time and Ritalin twice a day. So far it has worked for me a patient suffering depression for more than 15 years and it has helped me the Ritalin. Cannot say about Prozac but I notice that I do not get anxiety attack with it.;negative
3556;Vytorin was prescribed by my doctor for me for my high cholesterol. I took it for about a month and did not like the side effects. From the day that I began taking Vytorin I had diarrea. At first I thought it was purely coincidental until I stopped taking it for a few days. The side effects vanished. I took it again and they returned. I told my doctor about this and they switched me to Pravastatin ( same dosage) and the same side effects occurred. I then stopped taking the prescription.;negative
2860;No Activity for six weeks as patient was a truckdriver for a living and fell in the bathroom at home and broke her rib. It was floating around and lung puncture was the greatest concern. The Flexril made the patient relax to almost oblivion therefore disabling her ability to move around. The Wellbutrin was for bipolar disorder and was taken twice a day for at least a year and prior to that Cymbalta which she said gave her gas.;negative
1240;Doctor prescribed 2 weeks of antibiotic to clear off my break out with some antibiotic cream and of course sun block, followed by roaccutane 20 mg for the first two months 1 capsule a day and after seeing a good result he advised me to maintain a low dose of one every other day for another eight months. That was the maximum dose I can take after which calculated against my weight.;positive
343;"Used as a migraine prophylactic, my Dr. simply increased my dosage over time from what I believe was 300mg. per day up to 2400 over approximately two months. I was to take the medicine throughout the day but I sometimes opted to take a bulk of the total dose at night before bed--the fatigue it produced in me did assist my sleep. Unfortunately no matter when I took it my sleep was also assisted while in my car or at my desk at work! This decreased over time but was still in certain circumstances a danger. I will say however, it did decrease my migraines--the greater my neurontin dose the less my migraines. But I opted to take my migraines over falling asleep driving, possibly killing others or myself. Unfortunately my physician did not take this side effect seriously the many times I told her; after three years of this she continued to insist this side effect would subside. It did lessen but NEVER subsided to a safe level. She's no longer my physician and I now take Lamictal.";negative
2984;slightly increased attention in a 13 year old girl suffering with ADHD (predominately inattentive) and aspergers syndrome but had bad side effects so was taken off medication and switched to Adderall XR instead;negative
3486;To be taken 3 times a day, but I only took as & when necessary.;positive
3036;I have been on and off lithium and paxil for years. I tried zyprexa, depakote Triliptal and Lamictal, but these made meunfunctionally tired or I had severe reactions to them. I have a problem where drugs create severe reactions and sensitivity in me so dr.s give small amounts of several rather than a mega dose of one. I tried Risperdal but it gave me severe panic attacks and restlessness. I started out with an antipsychotic and lithium at the hospital to bring the mania and mixed states down. Later I switched to seroquel and Paxil was added to help with my anxiety and depression. I was on Seroquel at a lower dose than most 200mg to start, 900mg lithium (anymore than that makes me very sick even though the blood tests show it's within normal limits)and Paxil at 25mg. Now 2 years later, as I am not in a severe episode I can get by on half the Paxil, 50 mg Seroquel and the lowest Lithium possible to keep it in treatment range. I raise the doses if I have to (with permission of the Nurse practitioner)and I take 25-50mg Seroquel as needed throughout the day if I need to for anxiety, although I don't need to very often. The combination of seroquel, Paxil and lithium works best together for me.;positive
942;I asked for the drug in liquid form, as I have difficulty swallowing many pills. I took the drug as recommended, but the symptoms did not get better. As I mentioned earlier, the symptoms got worse. I called my doctor's office on the third day and was told that the symptoms I was experiencing was the infection. By day 5 I knew it was the drug, and stopped taking it. After a couple of days the nausea went away, and eventually the sinusitus infection slowly got better. I will never take Levaquin again!;negative
2375;Fifteen years of dermatologists, peels, topicals, Accutane, and nothing had cleared my cystic acne and constant breakouts, though a few treatments lessened the severity. Flutamide 125mg b.i.d. took one month to take effect, and within 6 weeks completely cleared ongoing resistant acne that had lasted more than 20 years and was worsening in my late 30s. AFter one year, we tried weaning off the drug. The results lasted for about 5 months, before the acne gradually returned. Went back on flutamide, and a month later the acne had left. We are now trying to see if a lesser maintenance dose is possible.;positive
2518;Overall I'm very satisfied with the medication in it's efficacy and side effects profile. I only experience occasional side effects and in general the medication is very effective in treating and preventing menstrual cramping. However, the medication is best being taken before the cramping has started or immediately when the cramping starts because the longer you wait, the less effective the medication is, regardless the dose of the medication.;positive
3417;I can recommend a reputable pharmacy (Aricept) - pill24.org I received the order and it was on time and the pills work great. P.S. 5% discount coupon code: 9sh73h;positive
351;As I stated, increasing the dosage of this medication finally got my epilepsy under control. I was originally prescribed this drug for pain management of a chronic pain problem, but in a lower dose. While I feel that is has only had a minimal effect of lmy pain, the higher dose has gotten my seizures under control. I also suffer from depression and a panic disorder that may be helped from this drug, but I think that that may be true indirectly, as I think the elimination of the seizures has been the main cause of the relief, particularly the anxiety.;positive
3045;started at around 300mg and went up to 900mg but that was too much. Then moved to 600mg and doing fine.. I think a person needs to find the minum dose that works to avoid side effects. I am told that many people need high doses in the 600 to 800mg range to get results..;positive
4051;I was prescribed 21 Amoxicillin caplets which were 500mg per dose. I was instructed to take the medicine at regularly spaced intervals and to complete the prescribed course. I therefore took one caplet at breakfast at around 8am, one caplet after lunch at around 3pm and one caplet in the evening at around 10pm. I was not advised to take the Amoxicillin caplets with food and, apart from the first daily dose, the times I took the caplets did not coincide with meals. I swallowed the caplets with water as advised.;positive
2713;take prometrium at bedtime every day to help also with sleeplessness along with menopausal symptoms. and also with the testosterone gel and estridol to help balance out my hormone levels as part of my bio-identical hormone therapy;positive
1878;take 100 mg tab bid after eating and at least 30 minutes before going to bed in pm;positive
1473;I have a history of a brachial plexus injury 8 years ago that has led to progressive increase in nerve pain to my right arm to the point I could no longer lift my camera and was in constant pain throughout the day. It was interfering with work and sleep. In the past, I was treated with short term steroids that masked pain and allowed me to participate in physical therapy. Results were always minimal, but better than nothing. After trying one medication for fibromyalgia unsuccessfully, my doctor agreed to try me on Cymbalta. It took about a month, but the results have been terrific.;positive
2210;I was diagnosed with COPD about 12 years ago. I started taking Advair about eight years ago. During the course of treatment I tried Spiriva, but had to stop because it was very drying. At one time I was taking Singulair, but that didn't seem to do much of anything. So I quit that. Throughout the entire period I have used Duoneb and Zyrtec. I think I was originally put on 250/50 Advair. That was increased, some years back, to 500/50, and about two years ago reduced back to 250/50. At all times I used the Advair twice a day. My pulmonologist (also primary care physician) was not much help when I developed side effects, nor did he suggest a substitute treatment when I had to stop using Advair. I went to another doctor who treated me for adrenal fatigue and had me take natural anti-inflammatories and mucolytics to replace the Advair. I still take Duoneb and Zyrtec. I stopped taking the Advair one year ago. I am just now recovering from the adrenal problem. My COPD has not worsened.;negative
796;I've had insomnia since I was a kid--couldn't shut the old mind down. I used Tylenol PM for years but it stopped working for me. Ambien has been great. It usually puts me to sleep within thirty minutes though I have had trouble getting to sleep after eating too much before bedtime. I have very active dreams, but always have had. If I try to fight it and stay up, I do hallucinate and have said and done things I don't remember. My sons tell me funny stories. I feel great the next day and don't feel drugged at all.;positive
2007;take a pill 4 times a day until pain stops excersize lightly until muscles can rebuild and provide easier movement and flexibility;positive
1180;Only the medication is prescribed, no other forms of therapy are being used. Plan is to stay on medication at this time, due to the percieved stresses of life and fear of going back to what was.;positive
2949;2 tablets each day - for 2 weeks continue smoking and then stop after 2 weeks. I don't know how this works but I really did not like smoking when taking this. The treatment still requires a fairly high degree of willpower to manage the cravings. I keep a checklist of things to do - brush my teeth, drink water, go for a walk. I have now been smoke free for 6 months and at times it's still hard - I do still get cravings but they don't last very long and I can control them. Another good tip I got was to put some butts in a jar with some water. A quick sniff of this and the thought of smoking goes away.;positive
1587;It was prescribed to be taken on an as needed basis. I would take the tablet at the onset of the attack. The attacks usually occured at night, shortly after I feel asleep.;positive
772;given over a period of 3 years... at first daily and then, due to stomache irritation, reduced to use only when needed. Stomache problems evident when taking 3 a day for 2 or more days. Given tab for coating the stomache.;negative
4140;The pill was prescribed to me for recovering from pain after my wisdom teeth were extracted. It was a very effective pain killer. All of my wisdom teeth were extracted the same day and I was in excruciating pain once the anesthetic wore off. As soon as I took thi smedication, I felt great relief. I was prescribed only 5 pills but I felt much better after taking only 3, 1 every 4 hours.;positive
2839;"Singulair was intended to address my Asthma and constant coughing due to allergic asthma; instead Singulair made my symptoms much worse. Singulair significantly increased shortness of breath and fatigue--even during inactivity. Due to the worsening of symptoms, I only took Singulair for two days. Unfortunately, it took a few months before I was able to get back to my baseline (where I was prior to taking the drug).";negative
3371;"One 10 mg pill, 1x per day. I also received a blood test for liver abnormality at one month, three months, and one year, after beginning treatment. I now receive a blood test for liver abnormalities every 1 1/2 to 2 years, along with the rest of my regular bloodwork at normal checkups. So far, there have been no indications of any problems. I'm also taking 200 mg per day of co q10 to replace what the Liptor diminishes. I do wish that my physician had mentioned this to me when he prescribed the Lipitor, but I actually found out about co q10 and lipitor through reading Dr Oz and Rizen's book ""You, Staying Young"". Upon asking my doctor about the co q10, he was familiar with it in relation to Lipitor usage, but never brought it up on his own. I realize that I would have continued taking Lipitor without any co q10 addition if I hadn't stumbled upon those facts by accident myself, and wish that when a physician prescribes a medication that they would also suggest any other supplements that should be taken or avoided along with the prescription. Overall, this drug has been very successful for me. As I understand it, most people have to take a much higher dose than i do to obtain similar benefits, so I'm fortunate in this area, as I don't like to take much medication.";positive
3792;"i was seen in the doctor's office for a swollen lymph node in my groin. at first i was told to use warm compresses; this didn't work, so they put me on an antibiotic (keflex) and within 2 days i had broken out into hives all over my torso, and the lymph node did not decrease at all in size. it was still red, swollen, and painful. i then heard about lymph drainage, done by a certified massage therapist. went for one session. by the end of the session, my lymph node was smaller, no longer red, and no longer painful; within a day after the session, the lymph node was no longer swollen.";negative
1662;"I had been using the trade brand of this patch, Climara for several months with positive results. One month my local pharmacy was out of the trade brand and offered to fill the prescription with the generic brand and because I was in a hurry to catch a plane to go on a vacation, I agreed, thinking they had to be similar. Wrong! To begin with, the generic patch is twice the size and thickness of the trade brand - don't even think of wearing tight clothes while sporting one of these! (I laughlingly told my husband we could always use one to patch a flat tire if needed, but soon it wasn't so funny.) Within a day or two I knew something was wrong, but hadn't yet identified the problem. I couldn't stop crying about nothing in particular. It seemed as if overnight, my world had become very sad and depressing. I immediately began to gain weight, despite no change in my dietary habits. After finally putting two and two together, I ripped it off and contacted my local pharmacist to see if anyone else had complained of similar experiences. After rechecking my prescription, the pharmacist noticed my physician had marked ""no generics"". Apparently, he had a good reason for this choice as this was not his usual stance on generics. The pharmacist refilled my prescription with the trade brand and all was quickly back to normal. I usually have no problem with genereic brands, but unfortunately, no more generic estradiol for me!";negative
3575;Treatment includes adding only about 1/3 pea sized amount to my chin area and the same amount to my forehead after cleansing at night. This I do daily. I combined this with a regular alpha-hydroxy exfoliation night creme (applied after the Differin dries) in order to catalyze (by my own approximation) the skin rejuvenation/renewal.;positive
3183;"I was prescribed this drug for insomnia. My MD told me that it had been used as an anti-depressant, but didn't work well for that, but was good for insomnia. She originally prescribed 25 mg, and suggested I work up from that if 25 was ineffective. I am very drug sensitive, so when 25 mg. really knocked me out and I could barely wake up the next day, I cut the pills in half, and that seemed to work--but I just gradually got the effects mentioned above. I realized later that I had taken the same drug, higher dose, under the name Desyrel when I was 43 for post partum depression. It didn't work, and it made my blood pressure go down--the number I remember is 77/44. Same reaction--very sedated, confused, etc. I would never have taken it, but it was not identified as Desyrel, even on the pharmacy information sheet, so I didn't realize what it was. The weird thing about this drug (for me) is that it makes me so confused, but subtly, that I can't think clearly enough to realize what is happening until it gets pretty bad. I know I am very sensitive, and this may be a completely idiosyncratic reaction, but I don't think so. When I talked to the pharmacist about it she said ""Yeah, some people just can't take it."" I know people who take 300 mg a night--and they are fine!.";negative
2947;I had to take 150mg daily for the 1st 5 days, then twice daily. The tablets made me feel very anxious and depressed from day 6 onwards. I experienced a full blown anxiety attack on day 10, with racing thoughts that I could not control, suicidal thoughts, and a feeling that I was about to lose my mind. I had the presence of mind to realise that I was experiencing a reaction to the drug, but had to call a friend to spend the evening with me as I was experiencing a strong urge to kill myself. I discontinued the tablets, and the symptoms went away immediately;negative
3325;I was put on this medication by my pediatrician and, unfortunately, I think he did a poor job of following up on my treatment. I think that antibiotics are too strong a treatment for acne.;negative
3535;This is by far the worst medication I have ever taken. I got no help, in fact the problem got much worse and the side effects were unbearable!;negative
1656;My starting Clomid dose was 50 mg once daily for five days. The Clomid dosage was increased to 100 mg and ovulation occured. My doctor will helped me to determine that ovulation has occurred using an ultrasound.;positive
3692;took medication for 5 to 6 years. Very hard to get off this drug. I liked the way my anxiety was controlled, but it also inhibits all emotional response (at least in my case). I didn't have any mood, emotion, nothing. It gave me a very flat affect. Also my doctor did not seem very informed toward drug side effects and withdrawl symptomologies.;positive
3793;I was given keflex (3x daily) for an infected root canal that needed to be redone. The swelling, pain and swollen glands subsided substantially while I was waiting 2 weeks for my appt to have the root canal redone. After the root canal, the dentist put me back on the keflex (2x daily) to insure against further infection, also since I have mitral valve prolapse. After 2 doses I developed diarrhea and took .5mg of immodium (I am sensitive to immodium, only need a very small dose). 8 hours later I developed worse diarrhea and then very severe vomiting, stomach pain, severe headache, dizziness, chills. Also my muscles were shaking and cramping as if I was very cold. I had to be taken to the urgent care, received an injection of phenergan which helped, and told never to take keflex again. Flu test was negative, I had not eaten anything during that day which could have caused food poisoning. Dx: gastroenteritis caused by keflex.;negative
1401;I was given this drug to help lose weight, it worked perfect other than it was very costly and very few doctors prescibe it.;positive
1543;I was diagnosed with rheumatoid arthritis about two years ago and began treatment with a combination of Remicade (infused once every eight weeks over a period of about 2 hours in my doctor's office) and Methotrexate 20 mg. once a week. I take 8 tablets every Friday, 2.r mg. each. I have had no negative side effects from either medication.;positive
2959;The treatment details were to help you gradually stop smoking but the drug orders you to not smoke whilst taking the drug to the daily limit from up to two weeks, this is an illogical instruction as you might aswell of not taken the drug.;negative
1689;all day sneezing and continually runny nose secondary to seasonal allergy. This medication stopped the sneezing for about 4 hrs. Then it resumed as did the continuous runny nose. Directions say take 1 only every 24 hrs. I won't buy this medication again. No noticeable side effects at all except it certainly didn't work at all.;negative
