id;text;polarity
537;The doctor does not believe I had this side effects because I took trazaone 2 weeks before I started the cymbalta. When I took the first trazadone this terrible pain begain. I tested not taking it and the pain almost completely subsided but was scared to completely stop. I did this 2 times. Then he started me on cymbalta. I had been on cymbalta for almost 2 weeks when he finally agreed I could stop the trazadone. By this time the cymbalta was in my system and I continue to have these back pains. Can anyone share with me;negative
70;The doctor had me take flexeril 3 times a day but i started out with 1 at bedtime for 2 1/2 weeks. It took 2 weeks to work but after i started taking it 3 times a day at it worked faster. It helps to stretch also while you take flexeril.;positive
1792;Dr initially told me he thought my insomnia was depression. I was desparate. The sleep deprivation was making it hard to function at work and home. I agreed to take 20 mg of citalopram. My insomnia didn't completely subside, so I still was taking clonazepam .5 mg about every other night. After a month, the dr upped the prescription to 40 mg. I slowly made the transition from 20 to 30 then 40 mg.;positive
3333;I cleanse and apply elocon twice daily to my face and take antibiotics twice a day for 3 months my face cleared but returned after discontinuation of therapy. Now my dermatologist has restarted the antibiotics orally and added retinoid cream twice a day.;positive
1834;Lost interest in sex rapidly, if I was ever aroused (very rare) I couldn't achieve an orgasm, every part of my body seemed to dry out and subsequently age a bit and in the case of my eyes this drying and ageing process was pretty severe. Doctors were baffled as to why I'd ended up with such dry eyes at such a young age, said they weren't sure what caused it but said it normally happens to menopausal or elderly women (I was 20-21 at the time). Now looking back I realise that the dry eyes match with a lot of the other symptoms I was experiencing at the time, many of which are normally symptoms of the menopause/ageing. Considering these symptoms have now either completely disappeared or improved since stopping the use of hormonal birth control methods (I now use the copper IUD), I believe they may well have been linked Yasmin. Yasmin is one scary pill- I came off it worried that I was prematurely going through the menopause and that I would never be able to enjoy painless, bloodless, pleasurable sex again.;negative
1994;"I found that Vicodin was a poor choice for real pain management. I felt spacey and ""out of it"" but at the same time agitated. I didn't feel an actual absence of pain as much as I felt ""oh well, gee gosh, I have pain. Isn't that a bummer."" In other words, the medication seemed to be more about changing my attitude towards the pain rather then actual reduction of pain. I subsequently stopped taking it and turned to tylenol with codeine. This worked much better in my opinion. I subsequently refused any additional prescriptions for vicodin and requested tylenol with codeine instead. I have since switched to a natural pain relief option that is a combination of white willow, feverfew, skullcap, and kelp. It is called ""Relief"". I believe the manufacturer is ""Nature's Way."" Although, I am in daily pain for assorted issues (structural) I avoid medicating myself unless it is particularly dibilitating. If I really need to take something I will take the Relief or plain Aspirin. Dramatically fewer side effects, no hazard of addiction, just as effective. Given the high level of reported addictiveness of this drug, I would never take it again nor recommend anyone else take it.";negative
1453;Cymbalta 20 mg 2x a day for one weeek to get acclimated to it. Cymbalta 60 mg 1x a day.;positive
1035;Compared to other ADD meds I tried, Vyvanse seemed to be the only one that didn't interact with the Prozac. Also, I think finding the right dose had a lot to do with that. Because I could easily split the pills I was able to take a larger dose in the morning and a lesser mid-morning and not have a big drop at the end of the day.;positive
80;"I added supplements after statins were not effective at raising HDL to ""good"" levels. Although excellent at reducing LDL. The most dramatic effect was the addition of Niacin. I've added other anti-oxidants and supplements since, but the measurable results from Nicin therapy were dramatic.";positive
2691;I'm going to see a new doctor and insist I be taken off this medication. My entire quality of life has decreased since starting this drug. It starts very slow but the longer I have been on it the worse the symptoms have become. I think it becomes more toxic with time.;negative
3172;Before I started on the Prednisone I was sick for 2 weeks with a viral infection the chest (chest) my wheezing was really bad and I was prescribed to Symbicort Corticosteroid inhaler twice per day to help with the inflammation and airways. After a few days I was still getting worse and did feel minimal comfort from the puffer, and my overall infection was getting worse. I went back to the doctor and they added in a Ventolin puffer to open the airways 2 puffs 4 times per day in between the symbicort. 5 days later I went back to the doctor wheezing more and with a sort of stuffy nose and serious nasal pain (mostly from coughing so much. He told me I caught a sinus infection since the steroid lowers your emmmune system and makes it easier to catch another infection. He then prescribed me to 50 mg of Prednisone each day for a 3 day term so that it could tackle the inflammation fast so that the cortisone puffer would be able to catch up ( it couldn't work fast enough as it takes a while to start working) and also prescribed me to Amoxicillin for the sinus infection (since it was caused by bacteria) He said he would have prescribed me the antibiotic even if i didn't catch the sinus infection as an immune booster since prednisone lowers your immune system.. I took my first prednisone yesterday for the first time, it made me feel good for 9 hours or so but gave me some joint pain. The next day I felt a little better but still coughing and sick until I took the Prednisone again. (today at 2:00pm) It is now 11:00pm and I am flighing high (thats probably why I am writing in a blog and feel awesome, I feel like I could run a marathon. I also just drank a coffee and I don't think it helped. No coughing. Hopefully I can sleep tonight.. I used to take Ritalin for ADD and this kind of feels like that. I think tomorrow I will feel a little better, great again when I am on the Prednisone, and hopefully after that the puffer will Finnish off fixing the inflammation. Did anyone get hearing loss when taking prednisone? Its like when your on an airplane and your ears need to be popped but you cant pop them. I checked online and all I could find is prednisone fixes hearing loss..haha.. weird anyways.. Overall I think it works great!;positive
974;Supposed to take 1 tablet every 12 hours, if I remember correctly - did not take more than one dose because of horrid side effects.;negative
1641;One 1mg pill once a day for five years following treatment of breast cancer in post menapausal women.;positive
2939;start on 60mg second week 50mg third week 40 forth week 30 and had anough;negative
3126;Since being diagnosed with hypothyroidism, my doctor s would treat with basically the Levothyroxine. The levels would be increased until I was in the range , but I never felt quite right. I was still very tired and my memory, especially short-term, was really bad. I went to a couple endocrinologists, with the first one diagnosing the hypothyroidism as a result of Hashimoto s disease. Even with this diagnosis, the first endocrinologist did not suggest other treatments and I continued to suffer with excessive tiredness and memory problems. I decided to go for a second opinion, and this endocrinologist told me that some individuals react better with a combination treatment of Levothyroxine and Cytomel. This seemed to turn me around. The memory and tiredness have gotten better, still not optimal. It seems as long as one is in the range , doctors are hesitant to push the envelope. I would like to see physicians listen to their patients and adjust the meds until they feel better, not just go by the range .;positive
3040;I took 200 mg at night at first. This was then decreased to 25 mg at night to help me sleep.;negative
846;I started with 2.5 mg 3x a day and gradually increased the dosage, then to 5mg 3 x a day and now I am doing the best at 10 mg. 3 x a day. I will stay here at 30mg. total for the day. They say no more than 60mg. a day but I am happy with 30mg for now.;positive
1955;I was prescribed 75 mf of Lyrica to be taken twice daily for seven days with and increase to 150 twice daily to follow. Due to the side-effects I was experiencing my doctor discontinued this medication on the seventh day of treatment.;negative
1231;Atarax was prescribed for my hives, and the second day, I started having a bad reaction!;negative
3392;I have had two episodes of thrombophlebitis with deep vein thrombosis diagnosed the first time with a veinogram, and the second time with an ultrasound. I was hospitalized 11 days each time and put on heparin through an IV with complete bedrest. When I was released I had follow up medication of coumadin for 6 months with prothrombin time testing every few days to moniter and adjust the dosages. After that I began developing vericose veins that I had treated with sclerotherapy and infrared venous closure procedures of the saphenous vein for venous insufficiency.;positive
746;I would do 2 sprays in each nostril once a day. It would take about 36 hours to start feeling the benefit and about 3 days to get the full benefit.;positive
378;I was put on 12.5mg, then 25mg, and we were going to keep raising the dose slowly to minimize risk.;negative
2146;I took a half of a 10 mg Zyrtec tablet 2X a day for about 2 months. I do not have health insurance and could not get a refill.;positive
1995;I had severe diverticulitis with a kidney infection. I was hospitalized for a week and taking antibiotics and pain medication for two weeks after my release. Of course in the hospital morphine was administered for the pain management, but hydrocodone/acetaminophen was prescribed upon my release. I took the 10/500 which was more cost effective because I was able to break them in half to be less damaging to the kidneys and liver. I have taken other pain medication which gave me hives, made me have nausea or become jittery. I had no side effects from taking this medication or addictive desires to continue it after the infection was cleared up.;positive
312;Took 2 tablets in the morning on an empty stomach, and two tablets at night after a couple hours of dinner. This went on for seven days.;positive
718;Had severe cystic acne. Went to dermatologist and received prescription for Accutane. Took 100 mg (?) once daily. Had check ups once a month and blood drawn once a month to check for any possible adverse effects. Did have raised triglycerides due to treatment. Acne began clearing halfway through treatment. Skin looked wonderful once treatment was completed!;positive
2115;Roaccutane was prescribed for late onset adult acne consisting of large cysts on the chin and jaw. Improvement was observed within 10 days. Liver function was monitored. Complete remission of all symptoms for over 3 years. A highly satisfactory outcome.;positive
2553;rec'd speed but no focus. I took the dexerine in morning and it wears off at night. I lost weight for the first time as the metabolism was great, sadly i gained 15 lbs off the same diet.;negative
3678;I had been on Zoloft for 5 years with no problems. After a while it had been less effective, and my doctor cycled me rapidly through other drugs that did not work well. I had been inpatient for a week because treatment had been going so poorly. So this drug seemed better, compared to that, for a while, but gradually I noticed that I didn't so much feel better as that I just didn't feel anything at all.;negative
3218;I was on copaxone over a year ago and quit because I found the reactions unbearable. My health has declined and I changed doctors and now that I have found the confidence to accept my disease and become more proactive, I have begun applying heat to the site prior to injection. The pain from the shots have practically disappeared. I actually purchased a massager (heart massager from pure romance) that self heats and I don't have to do so much work prior to injection. I still get large red lumps if I don't put ice on it after the injection.;positive
1603;Was started on 2.5 mg daily and was increased slowly. I never finished school, back then we didnt have add/adhd just lazy students. I wanted to finish school for twenty four years and never could.. I recently took my GED and passed. I am now looking into college courses. I do feel I could benefit from a slight increase in my dose or a longer acting does as I lose concentration around early evening (study time);positive
3387;Treatment started in an alcohol rehabilitation clinic january 2010 in the netherlands. Baclofen is generally known as a muscle relaxation medicine often used by people who have epilepsia. Initially 3times daily a total of 60 mg, after 6 months 90 mg per day, to increase effectiveness. Should be used in combination with therapy. Patient was severe alcohol addict for over 20 years, and has not taken any alcohol since 6 months. Patient describes that his alcohol cravings have nearly disappeared.;positive
2839;"Singulair was intended to address my Asthma and constant coughing due to allergic asthma; instead Singulair made my symptoms much worse. Singulair significantly increased shortness of breath and fatigue--even during inactivity. Due to the worsening of symptoms, I only took Singulair for two days. Unfortunately, it took a few months before I was able to get back to my baseline (where I was prior to taking the drug).";negative
3958;This generic version of Prilosec OTC can be taken daily on a long term basis to prevent/control the symptoms of acid reflux. It is very easy to remember to take it, as it is normally taken at the same time every day-- before breakfast.;positive
941;I stopped taking the drug after 4 days. It took me 6-8 weeks to be able to walk normally again. In the 3rd week we had plans to go to a wedding out of the country, and I required wheelchair assistance at the three aiports we went through to get there. I would have missed my flights if I had had to walk.;negative
1884;Doxycycline was administered in the form of a capsule. Taken orally with a full glass of water for each dose of capsule. It was taken once a day.;positive
2795;I was taking the Bupropion as an aide to break my smoking habit. I was also using prescription nicotene patches in decreasing amounts. The treatment WAS effective in TEMPORARILY breaking the smoking habit and possibly could have had longer lasting effects, however, my skin had a reaction to the patches (I started developing large, red, hot circles everywhere they touched my skin) and I found that I could not effectively lead my day-to-day life while under the influence of the Bupropion. Once I stopped using both products, I slowly returned to smoking.;negative
2822;"Take 300 mg wellbutrin xr daily in morning, eat healthy whole foods, exercise-outdoors as much as possible, prayer; meditation, yoga, get rest, restructure negative beliefs into positive beliefs-cognitive & spiritual approaches";positive
1433;I suggest to anyone who doesn't think that these synthetic drugs are really curing their sympoms, go online and research dessiccated thyroid, like Armour. stopthethyroidmadness.com;negative
1543;I was diagnosed with rheumatoid arthritis about two years ago and began treatment with a combination of Remicade (infused once every eight weeks over a period of about 2 hours in my doctor's office) and Methotrexate 20 mg. once a week. I take 8 tablets every Friday, 2.r mg. each. I have had no negative side effects from either medication.;positive
2222;I was to take it twice a day, which I did. It was suppose to work for hayfever, watery eyes. With a severe hayfever attack the pills were of no value or effect. The pills don't stop the eyes from watering.;negative
3247;Put it in on sunday, three sundays from then you take it out. You'll start your period on wednesday, then put a new one in that following sunday. TOO EASY!;positive
1617;I was starting menopause and was having hot flashes and disturbed sleep, and migrane headaches. the doctor prescribed premerin and I only took it for 2 months. I saw a natural medicine doctor and started on a natural hormone therapy that worked very well. My headaches stopped and My sleep pattern returned to normal and I lost the weight I gained while on the premerin.;negative
728;I was seen by my doctor and he thought the medication would be the best route to take for my condition. I was told to put it on my face three time a week at night. However- I used it every night;positive
2142;"I think that you can use a drug like this as an adult and greatly benefit IF you retrain yourself behaviorally at the same time. The drug does not hold the key to your success, you do. It helps you if you work ""with it"" and relearn patterns and behaviors. examples are: time management and actually becoming AWARE of time for the first time in my life. I always wear a watch now and use alarms.I make lists,I plan short term and long term . It allowed me to develop some control over myself and my life; life no longer just ""happens"" to me. I am present.";positive
444;My doctor prescribed ten 1 mg tablets to take on an as needed basis. The prescription was given to me in February 2008 and I still have 1 left and it's August 2008. So roughly, nine tablets in twenty weeks.;positive
109;See above. I am concerned thaqt the dosage might have to be upped after a few more years.;positive
1482;Prescribed to act synergistically with stimulants prescribed for ADHD: the stimulants tend to increase anxiety, which also increases the necessary therapeutic dose for the stimulants, so this very low dose of the multiple reuptake inhibitor effectively reduces the dosage needed of the stimulant for therapeutic effect. This combination enabled me to reduce my stimulant dosage by 50% and also decreased my anxiety very substantially--the effect was almost immediately remarked on by my partner as well as in my own subjective opinion.;positive
3217;Each single use blister pack of Copaxone contains one prefilled syringe containing 20 mg of Copaxone (glatiramer acetate) which the patient self administers subcutaneously, in the fatty layer of skin, once a day. It is important to rotate injection sites daily.;positive
387;Pill once a day at the same time every day avoiding grapefruit juice for at least 4 hours before and after dosing.;positive
2341;Given 1mg Propecia for ~one week in 10/05, noticed instant compromise of sexual capacity and an increase in anxiety & confusion. Stopped because of this experience, however did not completely regain libido, sexual function or mental sharpness as promised. Tried treatment again two years later thinking my experience was normal and would subside with continued use (as indicated in drug info), until the same exact thing happened. I researched the symptoms and learned I was not alone thanks to propeciahelp.com, I stopped once again and have strived to reverse the damages since to no avail.;negative
1910;I don't remember everything for I had passed out. Needed oxygen, had epipen, benedryl and prednisonle(sp) through several IV'S.;negative
634;I decided to switch birth control after being on another brand, Yasmin, for several years. After just 2 and half months, the side effects were so severe I had to stop the medication.;negative
2169;Tried a variety of other medications without success. I am still on Zyrtec, even though I pay a lot more for it. I also use Nasonex, which helps, but not to the same scale as Zyrtec.;positive
2619;"I take Miralax in the evening, mixing it with a cup of warm water. After about three days, it starts to work. It does not ""clean out"" my stomach -- just helps me to have easy and regular bowel movements. I have to repeat the three-day program every three weeks or so. When I notice I have not had a bowel movement for a few days, then I take it again. For me, this is a great help.";positive
2486;Was prescribed as an alternative to Citalopram. Had virtually no effect on my depression whatsoever. In the period of winding down the Citalopram dose then the 7 weeks on Mirtazapine I went from mildly depressed / just about coping to suicidal, unable to cope and deeply depressed most of the time. Would advise anyone who gets rapidly worsening depression after a med change to see the doctor again far sooner than I did.;negative
3416;Will not take pill again. The side effects of loosing a nights sleep, having severe head pain, and feeling like throwing up will result in not taking another pill as this drug does not agree with patient.;negative
234;"I don't have any details. Have thought about asking my doctor to up the dosage when I was having a bout of feeling ""down"" but it passed and I didn't.";positive
2543;I had elevated occular pressure that needed to be reduced and my doctor put me on xalatan which caused my eyelashes to begin to thicken and become dark in a couple of months so I had him put me on something else so we went to cosopt. After a time I felt like this was causing increased hair loss so I looked up drug side effects and cosopt was listed as causing hair loss so I had him change it again then I started alphagan p and azopt. My eyes after nearly two months time turned red and never cleared up so the doctor dropped the alphagan p and replaced it with timilol 0.25 percent. The redness quickly went away. Now with azopt in each eye once in the morning and once at bedtime and timilol 0.25 in both in the mornings only my occular pressures have been reduced one to two points lower in each eye than what the cosopt did when taken in the morning and at bedtime. These changes have not stopped the hair loss from occuring even though timilol 0.25 percent has half the timilol in it as the cosopt and is used only once a day in each eye vs cosopts twice a day in each eye. Azopt is reported to cause hair loss and is very similar to the second ingredient in cosopt.;positive
4157;"well ive been takin it everyday for 5 months and if one more doctor tells me ""its gonna take some time"" im going to break something. i start college soon (again, had to drop out due to my painful constant periods) so im getting real tired of feeling like dirt all of the time. its supposed to make everything better and it hasnt done jack crap. i also have to take opana for the pain (morphine pills) and im going into medical school and they dont like drugs in youre system";negative
1084;started on a low dose (25mg) and built up to 150mg over 3 months which was reduced to 75mg per day after six months. This dose continues today. A six month treatment break resulted in a return of the symptoms so treatment was resumed at 25mg up to 75mg after one month.;positive
2442;Only been on Wellbutrin for three weeks and already feel a difference in my ADHD symptoms. Been on Concerta for years, but needed a drug working round the clock.;positive
2184;Take 1 MG tab at night before bed. As mentioned above, also got Botox injections to reduce eyelid spasmx.;negative
1357;I started on 10 milligrams and after three weeks my total cholesterol went from 11.5 [449] to 7.5 [293] [so i increased the dose to 20 mgm. After three more weeks my total cholesterol dropped to 5.2 and my LDL was 3.7 [NB multiply by 39 to convert to US measures] - this was still too high - the next level in Crestor is 40 mgm - i am now taking no blood pressure medication and no Crestor my regime is lots of exercise, a good diet , no refined sugar or trans fats, olive and macadamia oils, a glass of red wine and Vit E 440iu [instead of aspirin] Vit C 3 grams per day and lysine and proline 3 gms each per day [a la linuspauling.com] - after six months i get no side effects - and no symptoms!;negative
462;500ml 2x daily 7 days Had to take for a Bacterial Vaginosis. I have learned that they have a vaginal gel that works just as well. If I ever get diagnosed with this again, I will definately request the gel.;negative
1909;I took 1 400 MG pill per day for 5 days and got plenty of rest and drank plenty of fluids. (My lymph nodes and thyroid glands were swollen and I generally felt ill.);positive
4140;The pill was prescribed to me for recovering from pain after my wisdom teeth were extracted. It was a very effective pain killer. All of my wisdom teeth were extracted the same day and I was in excruciating pain once the anesthetic wore off. As soon as I took thi smedication, I felt great relief. I was prescribed only 5 pills but I felt much better after taking only 3, 1 every 4 hours.;positive
1530;I take this drug only as needed, when my back or neck feels tight or in spasam. It is perfect for the weekend warrior, or someone who has occassional muscle soreness and tightness.;positive
1722;I initially began using Retin A Micro all over my face and neck (avoiding eye area) every other night. My skin is fair and a little sensitive and it has tolerated it very well. Every other day I do get a slight peeling of my skin around my mouth, my chin and my nose. This peeling can easily be removed by sloughing off the peeling skin. The benefits of Retin A Micro are unlike any skin product you could buy over the counter, used in conjunction with an effective sunscreen.;positive
3526;I'm still taking Lunesta but that's only because I am supposed to see my doctor this week to discuss modifications and adjustments.;negative
3106;"One active tablet administered daily from the 1st day through the 21st day of the menstrual cycle, counting the first day of menstrual flow as ""Day 1"" followed by one green inactive tablet daily for 7 days. Tablets are taken without interruption for 28 days. After 28 tablets have been taken, a new course is started the next day. NOTE: in addition to 0.180 mg - 0.250 mg norgestimate each pill also contains 0.035 mg ethinyl estradiol";negative
368;To blanace my bi-polar, level 5 and help me to sleep. Helped to come off other drugs too.;negative
3643;I applied a pea size every day. You really do have to wait 20 minutes after washing your face before applying, because otherwise you will really have an increase of the side effects. Then wait a bit longer to let it absorb and use a moisturizer which is non comedogenic, like jojoba oil. Worked fine for me! And I have very sensitve skin.;positive
4094;Treatment was immediately stopped after suicidal episode and this effect was reported to the drug administration by the pharamcist. I gave up smoking without the product.;negative
3338;The side effects were so terrible, never felt so badly in my entire life. WOuldnt recommend for anyone unless they have a strong stomach;negative
226;Wellbutrin XL was used in conjunction with talk therapy to great effect. Dosage has been maintained over the years with frequency of talk therapy decreasing and alleviation of depression has been maintained.;positive
3669;had to stop the mediccine and go back to taking wellbutrin 300mg xl. the side effect of going off of the effexor included a lot of dizziness;negative
3730;Started taking 75mg twice a day, never got another grand mal seizure but still got auras about 3-4 a month. Experienced anxiety attacks in the first 2 weeks but then they went away. Increased dose to 100mg twice a day, auras decreased to 1-2 per month all was well for about 6 years. Began to notice dizziness while walking or looking down, but nothing debilitating. After 6 years, anxiety attacks sharply increased along with dizziness. Started taking Xanax XR to control anxiety attacks and dizziness. Auras decreased to 1 every 3 months. However, dizziness, slight disorientation and anxiety when Xanax starts to wear off. Xanax has helped maintain consistent sleep pattern.;positive
3417;I can recommend a reputable pharmacy (Aricept) - pill24.org I received the order and it was on time and the pills work great. P.S. 5% discount coupon code: 9sh73h;positive
4013;I was on 20mg celexa for about 6 months, Ive suffered with depression and anxiety for some time now. I was on wellbutrin for 2 years and loved it, but doesnt help much with anxiety, just more of depression. So i tried celexa and loved it initially, but i guess you can say that i dint like it because it worked too well! I completely changed. I didnt care much about going out or what people and friends thought about me. Im a contractor and started to get a feeling of not wanting to go on lots of bids or work long hours like i use to want to...which caused a big drop in income. Paying bills at the last secound, started smoking again etc. I just had that 'i dont give a shyt about anything' attitude. For me this drug completely changed me for the worst. Back on welbutrin again and feels great!;negative
903;I took Paxil for 2 weeks and after experiencing the horrible side effects I decided to tell my doctor that I wanted to stop taking it. My first 2 - 3 days were fine, until the dose was increased. Overall, this drug had to many negative side effects to be effective.;negative
3409;The patient was given a daily dose. After transfer to a care facility, the regimentation in taking the dose was firmly set in place. Staff medical personnel on site did not observe any benefits, and as a result, after about 6 months the prescription was terminated. During the time the drug was used, there was a patient review every other week to ascertain whether there seemed to be any improvement in the patient. Memory tests were administered and one-on-one interviews were executed by medical personnel. The results of the memory testing showed no net improvement nor was there any identifiable changes that might be considered positive. Ultimately her psychiatrist in consultation with the family decided that the drug did not seem to provide any net gain.;negative
600;An old and STUPID psychiatrist in Asha Hospital, Hyderabad had put me on Risperidone 2 mg, Pacitane 2 mg from past 2 years as I was suffering with anxiety and social phobia. I do not have any symptoms of Schizophrenia nor Bopolar disorder and I stopped taking the med since 4 months worrying about the serious side effects..The result is..it just RUINED my life in every aspect. I can't feel ANYTHING. I feel nothing in my brain..unable to sense pleasure..lost my unique nature..lost my personality and identity..not getting any thoughts..consciousness is reduced..not able to concentrate on any particular thing..unable to form clear ideas..difficulty understand simple things..chronic sleeplessness..stiff muscles..numbness on the hands..weight gain..sensory loss..memory shot..hearing is badly damaged..dim and blurred vision...no sexual desire at all and lot more..My FUCKING psychiatrist doesn't even let me know of these siide effects and just told me to continue the medication for two years and no need to consult him..I never know why he had put me on Risperidone.This med is really FUCKING..I never suggest this med to anyone at all and I want to file the lawsuit against the company who manufactured this ROGUE drug with these many dangerous and life threattening side effects.I will report to FDA, United States to put it in block list and RUIN their business completely.They are playing with the valuable lives of the patients with their stupid formulas and creating the FUCKING drugs..Do they bring back the life to normal once the brain got permanently damaged????;negative
4128;I took the drug as prescribed but as noted above was not successful at quitting smoking.;negative
1882;I was to take 2 tablets the first day and then one a day for 6 days. after the fifth day my congestion/phlegm was clear so i stopped the medication. i continued to have the irritating bronchitis wheezey cough. so now i'm not sure the antibiotic really helped.;negative
1656;My starting Clomid dose was 50 mg once daily for five days. The Clomid dosage was increased to 100 mg and ovulation occured. My doctor will helped me to determine that ovulation has occurred using an ultrasound.;positive
1074;It is, to my understanding, the smallest dosage available at 50/250 and my doctor suggested I even try applying once, rather than twice per week to see if that was enough to handle my symptoms. It was. The patch is so easy. I only have to remember once per week to change it. And on the rare occasion I forget, the patch loses some of its stickiness and reminds me! Honestly, for any woman truly suffering from constant problems like mine and don't fall into a high risk category, I would wholeheartedly recommend the patch.;positive
945;Injections were adminsitered by a board certified opthamologist and plastic surgeon who has specal training with this product and instructs other physiians in its use. She couldnot explain my poor outcome other than to say I had very reisistant muscles and the furrowing was very deep.;negative
3301;Began with 25mg for 2 weeks and increased to 50mg maintenance that I am currently taking.;positive
369;Gabapentin 600 mg at bedtime. Hydrocodone 7.5 mg every 4 hours or as needed.Valium as needed for sleep.;positive
3875;I took mcg. of Levoxyl for 6 years after being on Armour Thyroid for 17 years. Nodules grew back and did not feel like my self. Back on Armour for just 5 days and feel so much better. INSIST ON GETTING ARMOUR. FORGET LEVOXYL AND SYTHROID. THOSE DRUGS DID NOT WORK FOR ME.;negative
1969;am not sure the benefits are worth the side effeects. has caused a terrible change in my life style. the relief from the pain is good enjoying but the side effects keep me from enjoying the things i love, i just want to lie on the couch and sleeping all the time and the depression is terrible even though i take an antideppressant;positive
2514;Three two-hundred milligram tablets of Ibuprofen were taken for two weeks daily. The sprained-ankle caused substantial pain, discomfort and swelling. In order to begin the healing process and rehabilitation of the ankle's flexibility, Ibuprofen was taken. Ibuprofen allowed the lessening of swelling and also resulted in a subsiding of pain and thus a faster healing process. Side-effects were low and insignificant though there might be effects if taken in the long term.;positive
425;I have had migraines since I was 9 years old. Through JR high I would finish a bottle of aspirin in a week and a half. About every 3 or 4 days they were horrible with nausea , cold pack on my head, stay out of the light. About 9 years ago I developed cluster migraines. They last all day, nite for 4-5 months. I was introduced to imitex in 2005. THANK GOD!!! They have been increasing in cost terribly. I went through sinus aerials, allergy tests, bio feed back. etc. Nothing helped. I thought I would take my life when these clusters started. Not only could I not function but I had to sleep sitting up. Lying dowm made them worse. I have no side effects. But the imitrex is not working as well and I take aleve with it. Treximet is not strong enough.;positive
4098;Choose a future date to quit smoking. (I picked a date 3 months in advance)Start taking the pills a couple weeks before the quit date. I actually started smoking less without trying. Chantix interfers with the pleasure receptors in your brain, so smoking is not very satisfying. I have now been smoke free for 1 month.;positive
3803;As important as the physical action of the drug is, the psychological effect of being able to function sexually is the greater benefit. The increase in self esteem without the use of anti-depressants is amazing.;positive
811;Take one daily at bedtime for rest due to anxiety. This prescription was issued for six months and I am currently still taking it. It does not appear to be addictive as there are nights when I can sleep without it and do not crave it.;positive
512;Drug was prescribed 100 mg in the morning for high blood pressure due to chronic kidney failure. Combined with an evening dose 0f 5 mg of enalapril my blood pressure has been lowered to a normal pressure of approximately 115/80.;positive
1684;discontinued use and within 24 hours thew side effects were subsiding, and completely resolved within 3 days.;negative
2218;I had never been diagnosed with high blood pressure, but had recently gained several pounds because of the double round of steroids I was put on because of a severe skin rash (seasonal allergic reaction). Since we had recently moved I didn't have a PCP yet and the rash on my arms looked like it may have been getting infected, I went to a local emergent care center and saw a doctor there. They took my blood pressure and immediately put me on Benicar HCT, 20 mg, once a day. I took the medication as prescribed until the anal pain got to be too bad. Since going off the medication my BP is a little elevated but I'm reluctant to go back on any meds, especially no one seems to be willing to admit the Benicar caused this problem or is offering any solutions to help it get better.;negative
2018;I take 2.5mg of Bystolic one time per day to control palpitations. This drug is commonly prescribed for hypertension but I do not take it for that. At this dose it does not lower my already low blood pressure very much but it is effective against the palpitations.;positive
674;I have been taking cimetidine and medecines of the same family with no much improvement of my acid reflux and with a lot of side effects for about 2y then I tried Zantac and It feel like a miracle drug my acid reflux was under control and the side effects of cimetidine disappeared totally in about 3 months.no side effect with Zantac. Zantac the brand medecine is for me more efficace then the generic ranitidine but I am not sure of the reason;positive
2104;I followed the directions which were to increase it gradually. Another drug that I have had success with is hydroquinone. It does bleach out my melasma very well but it takes perservance and regularity in its application.;negative
443;I WAS TO TAKE THIS MEDICATION ONCE A DAY IN THE MORNING. WHEN I FELT NO BENEFIT I DISCUSSED IT WITH THE DOCTOR WHO SUGGESTED AN INCREASE OF THE DOSAGE. I DECLINED. THE TREATMENT THEORY WAS THAT THE LORAZEPAM WOULD HELP ME WITH ANXIETY AND STRESS WHICH IN TURN WOULD BE AN AID IN ADDITION WITH THE BLOOD PRESSURE MEDICATION TO LOWER MY BLOOD PRESSURE.;positive
1878;take 100 mg tab bid after eating and at least 30 minutes before going to bed in pm;positive
556;Please dont take this medicine it made my acne horrible! I only had mild acne in my chin area. After taking this medicine it made my acne worst like never before in my life. I started getting severe acne all over my face!Now I have ugly acne and scaring and before this horrible medicine I only had ugly chin acne!I feel so depressed! I dont want to live any more!;negative
632;Pill form, 2 a day. It was pretty simple. I had been receiving it in the hospital as a drip (liquid).;positive
3125;Had abdominal surgery for diverticulitis, during procedure a hole was riped in the bowel. I was placed on a number of IV antibiotics, I was nausea the full 10 days in the hospital so 2 days before discharge they pt me on Reglan.;negative
2269;in combination with talk therapy, i took 40 mg of Lexapro in the morning because when I took it in the evening, it caused some restlessness. Before Lexapro I took Prozac for a year and found that it caused me to have interrupted sleep cycles so that is why I changed to Lexapro;positive
307;Small amount of the ointment was applied twice per day for three weeks and the spots gradually reduced in size and dissapeared. Because this is a very strong medication it was applied somewhat sparingly to be conservative and it still worked.;positive
4054;i was required to take drug for seven days. i only took it for 5 days and it still worked;positive
787;take one as needed for insomnia. I took it every night. When it was gone, I discontinued use, as I felt that I was becoming dependent on this product.;positive
4109;Chantix somehow seems to suppress the pleasure part of the brain. Before you realize it... you will have gone a whole day or maybe days/weeks without even thinking about a cigarette subconcsiously and when you do smoke a cigarette there is little to no euphoria or any other sensation for that matter, its just the taste of smoke and nicotine. I also found it suppressed my appetite and my desire to drink, as well.;positive
1072;Not sure of any details, since it was during surgery and I was not awake.;negative
434;One pill is taken at the onset of the migraine. I have only needed an additional pill (taken 4-5 hours after in initial pill) once or twice in the fifteen years I have been taking the drug.;positive
